21,20,20,20,22,19,17,20,7,7,18,8,159,0
20,15,15,15,17,15,15,17,6,6,18,19,129,0
22,15,17,21,16,19,15,16,7,6,11,11,141,0
15,15,15,18,16,15,12,17,6,6,17,7,123,0
20,15,15,20,17,16,15,15,6,6,6,7,133,0
22,20,20,23,21,15,15,23,7,7,18,7,159,0
11,10,10,13,11,10,10,13,4,4,18,19,88,0
17,15,18,21,21,18,16,15,6,7,18,6,141,0
19,15,15,18,18,15,15,18,6,6,19,6,133,0
14,8,7,6,12,10,10,12,3,4,13,18,79,0
12,13,14,20,23,15,14,20,6,6,14,5,131,0
16,15,18,22,23,18,17,16,6,7,18,6,145,0
18,15,15,17,20,15,15,20,6,6,18,4,135,0
15,12,12,19,18,10,10,12,5,5,16,5,108,0
14,14,14,21,18,15,14,11,6,6,11,9,121,0
18,10,9,18,17,14,13,17,5,5,8,7,116,0
18,15,15,17,20,15,15,20,6,6,18,4,135,0
25,27,27,26,29,20,20,27,9,9,18,7,201,0
19,20,22,27,21,22,21,16,8,8,18,14,168,0
21,20,23,28,29,22,21,23,8,9,18,8,187,0
18,15,15,20,17,11,12,17,5,5,18,12,125,0
14,12,13,17,18,11,15,18,5,6,16,6,118,0
15,10,10,15,17,15,15,16,5,5,18,20,113,0
28,16,15,25,17,19,22,17,7,8,11,18,159,0
16,15,15,17,17,20,18,18,7,7,17,17,136,0
19,15,15,20,17,15,15,16,6,6,18,18,132,0
15,11,10,18,15,14,14,16,5,5,19,19,113,0
18,15,15,19,14,14,15,13,6,6,19,18,123,0
19,15,15,18,19,15,15,18,6,6,19,5,134,0
13,10,11,12,17,15,15,14,5,5,15,19,107,0
22,15,15,21,16,20,20,17,7,7,7,18,146,0
16,15,15,18,20,15,15,19,6,6,18,8,133,0
15,15,15,18,17,13,14,18,5,6,17,15,125,0
17,15,15,16,15,15,15,17,6,6,18,18,125,0
16,15,15,17,14,13,13,14,6,6,18,14,117,0
17,15,15,16,13,14,14,14,6,6,18,16,118,0
15,11,10,15,15,10,10,15,4,4,16,6,101,0
12,10,10,14,12,10,10,12,4,4,17,6,90,0
13,10,10,14,18,15,15,16,5,5,15,20,111,0
16,15,15,15,17,14,15,16,6,6,17,5,123,0
16,15,15,17,17,15,15,18,6,6,17,19,128,0
15,15,15,15,16,12,15,15,5,6,18,5,118,0
21,17,15,18,18,15,15,18,7,6,19,6,137,0
17,13,15,15,17,18,15,23,6,6,16,14,133,0
15,15,15,12,17,6,5,19,4,4,13,7,104,0
20,17,15,15,18,15,15,15,6,6,17,6,130,0
17,11,10,17,19,15,15,19,5,5,18,6,123,0
12,10,10,12,14,14,15,14,5,5,16,18,101,0
15,20,20,21,20,20,20,22,8,8,17,19,158,0
18,20,20,20,21,20,20,22,8,8,17,19,161,0
15,10,10,11,18,12,11,15,4,4,18,13,102,0
14,13,15,17,16,10,10,18,4,5,16,9,113,0
13,13,13,18,15,11,11,14,5,5,17,7,108,0
17,15,15,18,22,15,15,18,6,6,18,9,135,0
15,10,10,15,17,12,15,14,4,5,17,16,108,0
15,15,12,16,14,10,10,13,5,4,17,18,105,0
24,20,20,25,22,22,21,22,9,9,18,20,176,0
17,15,15,18,17,20,20,17,7,7,18,19,139,0
16,13,15,16,18,15,15,17,5,6,18,20,125,0
16,14,15,15,15,15,14,15,6,6,17,17,119,0
21,20,19,21,19,15,15,17,7,6,19,7,147,0
12,10,10,13,15,13,13,14,5,5,18,16,100,0
16,15,15,14,16,10,10,16,5,5,16,8,112,0
17,15,15,17,17,13,11,16,5,5,19,13,121,0
21,15,15,17,17,18,15,19,6,6,19,13,137,0
21,18,20,22,21,15,15,22,7,7,15,6,154,0
12,10,10,11,9,5,8,9,3,3,18,10,74,0
15,15,15,16,16,15,15,16,6,6,17,19,123,0
12,10,10,14,14,10,10,14,4,4,17,20,94,0
11,10,10,16,14,11,10,16,4,4,16,19,98,0
16,15,15,16,13,14,10,14,6,5,18,7,113,0
15,11,10,13,11,10,12,13,4,5,19,20,95,0
23,15,15,20,20,18,15,21,7,6,19,6,147,0
16,12,11,15,15,15,11,13,6,4,18,19,108,0
15,10,11,16,15,12,12,15,5,4,18,19,106,0
15,15,15,14,12,15,15,13,6,6,17,18,114,0
15,15,11,16,14,15,15,12,6,5,15,9,113,0
22,17,20,21,19,16,16,17,7,7,18,9,148,0
16,13,13,15,16,15,15,15,6,6,18,19,118,0
18,15,15,18,18,15,15,18,6,6,18,18,132,0
15,14,10,10,19,15,15,17,6,5,15,6,115,0
15,10,13,16,17,11,11,15,4,5,18,8,108,0
19,19,20,20,21,20,18,21,8,8,18,13,158,0
14,10,10,14,16,10,10,10,4,4,18,18,94,0
18,19,18,18,22,20,20,24,8,7,18,8,159,0
19,15,13,15,11,13,15,12,6,6,20,16,113,0
14,15,15,16,14,15,15,17,6,6,17,5,121,0
13,15,15,16,18,12,15,12,5,6,18,15,116,0
12,10,10,15,12,10,13,15,4,4,20,20,97,0
20,17,15,15,18,15,15,15,6,6,17,6,130,0
17,11,10,17,19,15,15,19,5,5,18,6,123,0
12,10,10,12,14,14,15,14,5,5,16,18,101,0
19,15,15,17,16,13,14,15,5,6,17,15,124,0
15,20,20,21,20,20,20,22,8,8,17,19,158,0
18,20,20,20,21,20,20,22,8,8,17,19,161,0
21,20,20,20,22,19,17,20,7,7,18,8,159,0
16,15,14,14,17,10,10,15,6,5,15,6,111,0
16,15,15,16,18,11,14,17,5,6,17,15,122,0
14,15,11,14,15,10,10,17,5,4,16,7,106,0
15,10,12,14,14,10,11,12,4,4,16,8,98,0
17,18,15,18,19,17,18,17,6,7,18,16,139,0
15,10,10,11,18,12,11,15,4,4,18,13,102,0
14,13,15,17,16,10,10,18,4,5,16,9,113,0
13,13,13,18,15,11,11,14,5,5,17,7,108,0
14,10,13,13,14,15,15,11,5,6,18,19,105,0
17,15,15,18,22,15,15,18,6,6,18,9,135,0
15,10,10,15,17,12,15,14,4,5,17,16,108,0
15,15,12,16,14,10,10,13,5,4,17,18,105,0
19,11,15,12,18,13,15,18,4,6,16,9,121,0
13,10,10,14,18,15,15,16,5,5,15,20,111,0
24,20,20,25,22,22,21,22,9,9,18,20,176,0
21,15,15,17,21,15,15,23,6,6,19,6,142,0
20,16,20,16,19,13,20,18,5,8,18,6,142,0
23,20,20,23,18,20,20,18,8,8,18,18,162,0
17,15,15,18,17,20,20,17,7,7,18,19,139,0
16,13,15,16,18,15,15,17,5,6,18,20,125,0
16,14,15,15,15,15,14,15,6,6,17,17,119,0
21,20,19,21,19,15,15,17,7,6,19,7,147,0
14,10,10,15,15,15,10,14,5,4,17,20,103,0
20,15,15,15,17,15,15,17,6,6,18,19,129,0
12,10,10,13,15,13,13,14,5,5,18,16,100,0
16,15,15,14,16,10,10,16,5,5,16,8,112,0
18,15,15,17,18,13,10,15,6,5,18,12,121,0
19,15,14,18,19,15,15,18,6,6,18,10,133,0
15,15,15,16,16,15,15,16,6,6,17,19,123,0
24,17,16,24,19,16,15,16,8,6,11,18,147,0
22,18,20,21,20,20,17,19,8,7,18,20,157,0
12,10,10,14,14,10,10,14,4,4,17,20,94,0
13,10,10,15,14,15,15,14,5,5,17,18,106,0
17,15,15,17,15,14,15,16,6,6,18,18,124,0
11,10,10,16,14,11,10,16,4,4,16,19,98,0
16,15,15,16,13,14,10,14,6,5,18,7,113,0
24,12,10,22,16,14,17,18,6,6,12,16,133,0
15,15,15,14,12,15,15,13,6,6,17,18,114,0
16,13,13,15,16,15,15,15,6,6,18,19,118,0
19,15,15,14,19,10,11,16,5,5,18,10,119,0
17,15,15,18,15,15,15,13,6,6,18,18,123,0
16,14,15,16,15,15,15,8,6,6,18,3,114,0
18,15,15,18,18,15,15,18,6,6,18,18,132,0
15,14,10,10,19,15,15,17,6,5,15,6,115,0
15,10,13,16,17,11,11,15,4,5,18,8,108,0
19,19,20,20,21,20,18,21,8,8,18,13,158,0
14,10,10,14,16,10,10,10,4,4,18,18,94,0
18,19,18,18,22,20,20,24,8,7,18,8,159,0
19,20,17,18,19,18,16,20,8,6,18,14,147,0
15,13,10,16,16,11,11,14,4,4,17,10,106,0
14,15,15,16,14,15,15,17,6,6,17,5,121,0
24,18,16,17,29,15,15,26,7,6,18,9,160,0
20,17,15,15,18,15,15,15,6,6,17,6,130,0
19,20,16,16,21,17,15,19,8,6,18,11,143,0
17,11,10,17,19,15,15,19,5,5,18,6,123,0
16,15,15,17,17,20,18,18,7,7,17,17,136,0
12,10,10,12,14,14,15,14,5,5,16,18,101,0
19,15,15,17,16,13,14,15,5,6,17,15,124,0
18,10,12,19,18,11,15,19,4,5,18,8,122,0
19,19,16,19,17,15,15,18,7,6,19,8,138,0
15,20,20,21,20,20,20,22,8,8,17,19,158,0
18,20,20,20,21,20,20,22,8,8,17,19,161,0
21,20,20,20,22,19,17,20,7,7,18,8,159,0
16,15,15,17,17,15,15,18,6,6,17,19,128,0
15,10,12,14,14,10,11,12,4,4,16,8,98,0
17,18,15,18,19,17,18,17,6,7,18,16,139,0
15,10,10,11,18,12,11,15,4,4,18,13,102,0
14,13,15,17,16,10,10,18,4,5,16,9,113,0
13,13,13,18,15,11,11,14,5,5,17,7,108,0
17,15,15,18,22,15,15,18,6,6,18,9,135,0
15,11,10,18,15,14,14,16,5,5,19,19,113,0
15,10,10,15,17,12,15,14,4,5,17,16,108,0
15,15,12,16,14,10,10,13,5,4,17,18,105,0
19,11,15,12,18,13,15,18,4,6,16,9,121,0
15,15,15,15,17,13,15,15,6,6,16,17,120,0
18,15,15,19,14,14,15,13,6,6,19,18,123,0
24,20,20,25,22,22,21,22,9,9,18,20,176,0
21,15,15,17,21,15,15,23,6,6,19,6,142,0
13,10,11,12,17,15,15,14,5,5,15,19,107,0
23,20,20,23,18,20,20,18,8,8,18,18,162,0
18,15,15,20,17,11,12,17,5,5,18,12,125,0
17,15,15,20,16,17,15,18,6,6,17,16,133,0
22,17,20,18,22,15,15,24,6,7,15,6,153,0
17,15,15,18,17,20,20,17,7,7,18,19,139,0
16,13,15,16,18,15,15,17,5,6,18,20,125,0
16,14,15,15,15,15,14,15,6,6,17,17,119,0
18,18,16,18,19,15,15,20,7,6,18,7,139,0
21,20,19,21,19,15,15,17,7,6,19,7,147,0
14,10,10,15,15,15,10,14,5,4,17,20,103,0
17,15,13,18,14,15,15,15,6,6,16,18,122,0
20,15,15,15,17,15,15,17,6,6,18,19,129,0
12,10,10,13,15,13,13,14,5,5,18,16,100,0
16,15,15,14,16,10,10,16,5,5,16,8,112,0
15,15,15,20,18,12,14,19,5,6,18,9,128,0
18,15,15,17,18,13,10,15,6,5,18,12,121,0
12,13,11,16,12,13,11,13,6,5,17,18,101,0
18,11,10,16,12,10,10,13,4,4,19,18,100,0
14,15,14,17,17,12,12,15,6,4,17,7,116,0
13,10,10,13,15,11,13,15,4,4,18,20,100,0
14,13,13,16,15,10,10,14,5,4,18,7,105,0
15,10,10,10,15,11,15,14,4,5,17,14,100,0
18,15,15,18,19,15,16,19,6,6,18,16,135,0
17,10,10,16,16,15,15,17,5,5,18,18,116,0
18,15,15,21,22,15,15,21,6,6,18,8,142,0
18,17,17,19,20,19,19,22,7,7,18,8,151,0
21,20,19,21,19,20,20,19,8,8,18,19,159,0
13,10,10,13,18,10,10,15,4,4,15,10,99,0
13,10,10,14,15,15,15,14,5,5,18,20,106,0
16,15,15,16,19,15,15,19,6,6,17,20,130,0
17,15,12,16,17,10,11,16,5,4,18,9,114,0
14,10,10,11,12,10,10,14,4,4,16,17,91,0
13,15,10,14,14,14,15,13,6,5,17,18,108,0
15,10,10,14,17,15,15,17,5,5,18,20,113,0
18,15,15,14,11,13,15,12,6,6,18,17,113,0
16,15,15,16,17,14,15,20,6,6,17,8,128,0
15,15,15,15,14,15,10,12,6,5,16,18,111,0
13,10,11,15,17,15,14,13,5,5,17,19,108,0
12,10,10,10,17,15,15,13,5,5,14,18,102,0
17,12,11,13,14,15,15,14,6,5,17,18,111,0
13,10,10,12,14,14,14,15,5,5,16,16,102,0
16,15,15,16,15,11,14,17,5,6,17,10,119,0
17,10,12,17,17,15,15,20,5,6,18,7,123,0
22,15,15,21,16,20,20,17,7,7,7,18,146,0
20,15,15,19,19,15,16,19,6,6,19,12,138,0
21,15,15,21,20,16,15,15,6,6,19,19,138,0
17,15,13,17,16,14,15,16,6,6,18,6,123,0
19,15,15,20,17,15,15,16,6,6,18,18,132,0
16,15,15,16,19,15,15,17,6,6,16,8,128,0
21,20,20,26,21,21,20,21,8,8,19,18,170,0
15,10,13,15,15,15,15,15,5,6,17,18,113,0
13,10,11,16,14,10,10,15,4,4,17,7,99,0
14,12,10,16,15,10,12,16,5,4,18,6,105,0
9,10,10,12,16,10,10,16,4,4,15,7,93,0
20,18,20,19,20,20,20,19,7,8,18,18,156,0
21,17,15,18,18,15,15,18,7,6,19,6,137,0
19,14,15,17,19,14,16,19,5,6,18,18,133,0
15,15,14,16,14,11,11,15,5,5,17,19,111,0
15,15,15,18,17,13,14,18,5,6,17,15,125,0
16,15,15,18,20,15,15,19,6,6,18,8,133,0
16,14,14,16,14,10,11,17,5,5,19,9,112,0
15,15,15,20,16,11,14,12,5,6,18,4,118,0
18,20,20,20,21,20,20,19,8,8,18,20,158,0
15,15,15,16,15,10,10,13,5,5,18,7,109,0
17,10,10,18,14,15,12,11,5,4,7,17,107,0
26,25,25,21,26,25,25,25,10,10,19,20,198,0
17,15,15,19,18,15,15,20,6,6,18,7,134,0
18,15,15,19,17,17,15,17,7,6,18,19,133,0
16,15,15,17,17,11,10,17,5,5,16,9,118,0
14,15,11,20,20,15,14,24,6,5,19,7,133,0
23,18,17,23,20,20,19,20,8,8,20,7,160,0
16,19,20,21,24,20,20,22,8,8,17,8,162,0
16,15,15,16,14,15,15,15,6,6,19,20,121,0
12,11,11,14,16,12,12,15,4,5,17,11,103,0
14,15,12,13,15,10,10,16,5,4,14,7,105,0
10,10,11,14,14,10,10,18,4,4,15,7,97,0
14,15,15,14,15,10,11,16,5,6,16,9,110,0
15,10,10,16,15,10,10,15,4,4,17,8,101,0
14,10,10,14,14,15,13,13,5,5,18,20,103,0
13,10,10,14,13,15,13,13,5,5,17,20,101,0
15,14,15,14,16,15,15,15,6,5,16,6,119,0
17,15,15,16,18,11,12,15,5,5,16,8,119,0
14,15,15,15,13,10,10,15,5,5,16,6,107,0
17,15,15,16,15,15,15,17,6,6,18,18,125,0
12,10,10,14,12,10,10,12,4,4,17,6,90,0
13,15,15,15,13,15,15,14,6,6,17,18,115,0
19,23,20,17,18,23,19,19,9,8,18,11,158,0
21,20,20,23,20,18,19,21,7,8,19,17,162,0
15,15,15,17,17,15,15,17,6,6,18,20,126,0
12,13,10,13,14,13,14,17,6,5,17,20,106,0
17,10,10,18,16,12,13,17,4,4,7,6,113,0
17,15,15,16,13,14,14,14,6,6,18,16,118,0
16,15,15,17,14,13,13,14,6,6,18,14,117,0
18,15,15,17,19,15,15,17,6,6,17,19,131,0
10,10,10,13,14,15,12,12,5,5,16,19,96,0
15,11,10,15,15,10,10,15,4,4,16,6,101,0
14,15,15,13,12,15,15,14,6,6,16,18,113,0
14,10,10,14,15,15,15,17,5,5,17,20,110,0
12,10,12,13,12,10,8,12,4,4,16,17,89,0
19,19,18,19,17,20,15,16,8,7,19,15,143,0
19,15,15,17,18,18,16,17,7,6,18,13,135,0
18,15,15,15,16,10,10,14,5,5,18,7,113,0
13,15,14,15,13,10,11,14,5,5,16,8,105,0
14,10,11,14,17,12,14,15,4,6,18,7,107,0
17,15,15,16,15,10,11,13,5,5,18,18,112,0
19,20,20,21,21,20,17,20,8,7,18,10,158,0
13,10,13,12,16,15,15,14,5,6,18,20,108,0
13,10,10,13,14,12,15,16,4,5,18,15,103,0
15,14,9,13,14,10,10,12,5,4,12,6,97,0
17,11,11,18,14,10,11,19,4,4,19,7,111,0
13,13,15,16,14,10,10,15,4,5,16,6,106,0
15,15,15,16,14,13,13,17,5,5,16,14,118,0
18,16,18,19,20,15,15,19,6,7,18,8,140,0
17,15,17,19,18,15,15,19,6,7,18,5,135,0
19,20,20,16,20,15,15,19,7,7,18,8,144,0
20,15,15,20,19,20,17,18,7,6,18,19,144,0
24,23,18,21,25,21,20,21,9,7,18,9,173,0
25,20,20,22,22,20,20,21,8,8,19,20,170,0
14,15,15,17,15,10,10,16,5,5,17,7,112,0
15,10,10,15,14,10,13,17,4,4,18,11,104,0
12,10,10,11,9,5,8,9,3,3,18,10,74,0
15,15,15,16,16,15,15,16,6,6,17,19,123,0
15,11,14,14,14,10,10,15,4,5,18,6,103,0
16,10,10,15,17,15,15,15,5,5,18,19,113,0
16,15,14,18,17,10,10,18,5,5,17,9,118,0
18,15,15,18,18,15,15,18,6,6,18,8,132,0
18,15,15,17,19,15,15,15,6,6,18,7,129,0
16,15,15,16,18,15,15,17,6,6,19,20,127,0
12,10,10,14,14,10,10,14,4,4,17,20,94,0
18,15,11,17,16,15,15,19,6,5,18,9,126,0
14,10,10,16,14,10,13,11,4,5,18,11,98,0
19,15,15,17,19,15,15,20,6,6,17,7,135,0
19,16,15,23,23,12,12,23,6,6,19,9,143,0
12,12,12,14,16,10,10,14,4,4,15,6,100,0
16,13,13,15,16,15,15,15,6,6,18,19,118,0
14,10,10,14,16,10,10,13,4,4,17,5,97,0
17,15,15,15,18,10,10,16,5,5,18,7,116,0
18,15,15,18,18,15,15,18,6,6,18,18,132,0
15,14,10,10,19,15,15,17,6,5,15,6,115,0
15,10,13,16,17,11,11,15,4,5,18,8,108,0
19,19,20,20,21,20,18,21,8,8,18,13,158,0
14,10,10,14,16,10,10,10,4,4,18,18,94,0
17,13,14,13,16,11,10,12,5,5,17,6,106,0
24,16,15,23,19,15,17,20,6,7,10,8,149,0
9,10,10,10,10,10,10,10,4,4,0,0,79,1
5,5,5,5,10,10,10,10,3,3,0,0,60,1
5,5,5,5,10,10,10,5,3,3,0,0,55,1
5,5,5,3,10,10,10,8,3,3,0,0,56,1
5,5,5,5,6,5,5,5,2,2,0,0,41,1
9,10,10,10,4,5,5,4,3,3,0,0,57,1
8,9,7,5,10,10,10,9,4,4,0,0,68,1
8,10,10,10,10,10,10,9,4,4,0,0,77,1
9,10,10,10,10,10,10,10,4,4,0,0,79,1
9,10,10,10,9,10,10,9,4,4,0,0,77,1
10,10,10,7,5,5,5,2,3,3,0,0,54,1
7,10,10,9,10,10,10,10,4,4,0,0,76,1
3,5,5,8,10,10,10,8,3,3,0,0,59,1
5,5,5,4,10,10,10,10,3,3,0,0,59,1
10,10,10,10,5,5,5,2,3,3,0,0,57,1
10,10,10,9,0,0,0,3,2,2,0,0,42,1
9,10,10,10,6,5,5,5,3,3,0,0,60,1
4,5,5,5,10,10,10,10,3,3,0,0,59,1
5,5,5,5,9,10,10,10,3,3,0,0,59,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
10,10,10,9,6,5,5,4,3,3,0,0,59,1
4,5,5,5,5,5,5,5,2,2,0,0,39,1
9,10,10,9,1,0,0,0,2,2,0,0,39,1
5,5,5,5,5,5,5,3,2,2,0,0,38,1
5,5,5,5,10,10,10,10,3,3,0,0,60,1
4,5,5,5,10,10,10,10,3,3,0,0,59,1
5,5,5,5,5,5,5,6,2,2,0,0,41,1
5,5,5,5,5,5,5,4,2,2,0,0,39,1
4,5,5,5,6,5,5,4,2,2,0,0,39,1
9,10,10,10,4,5,5,3,3,3,0,0,56,1
4,5,5,5,4,5,5,4,2,2,0,0,37,1
9,10,10,10,7,6,5,5,3,3,0,0,62,1
4,5,5,5,4,5,5,4,2,2,0,0,37,1
7,7,8,9,5,4,4,2,2,2,0,0,46,1
5,5,5,5,5,5,5,4,2,2,0,0,39,1
9,10,10,9,10,10,10,9,4,4,0,0,77,1
10,10,10,10,10,10,10,10,4,4,0,0,80,1
4,5,5,5,9,10,10,10,3,3,0,0,58,1
8,10,10,9,4,5,5,4,3,3,0,0,55,1
8,10,10,8,9,10,10,9,4,4,0,0,74,1
0,0,1,7,10,10,10,10,2,2,0,1,48,1
8,10,10,9,10,10,10,9,4,4,0,0,76,1
5,5,5,5,5,5,5,4,2,2,0,0,39,1
9,10,10,10,4,5,5,4,3,3,0,0,57,1
9,10,10,10,10,10,10,10,4,4,0,0,79,1
9,10,9,5,4,5,5,5,3,3,0,0,52,1
5,5,5,5,10,10,10,10,3,3,0,0,60,1
5,5,5,6,4,5,5,5,2,2,0,0,40,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,6,5,5,5,2,2,0,0,41,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
6,10,9,6,14,15,15,14,5,5,0,18,89,1
5,5,5,5,5,5,5,4,2,2,0,0,39,1
9,10,10,9,10,10,12,12,4,4,0,5,82,1
9,10,10,10,7,6,5,5,3,3,0,0,62,1
5,5,5,5,10,10,7,10,3,2,0,0,57,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,7,10,5,5,8,10,10,2,4,0,0,60,1
5,5,7,9,5,5,5,5,2,2,0,0,46,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,9,10,10,9,3,3,0,0,58,1
10,10,10,10,4,5,5,4,3,3,0,0,58,1
5,5,8,8,8,10,7,5,3,3,0,0,56,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,8,6,5,5,2,2,0,0,44,1
8,10,10,9,10,10,10,10,4,4,0,0,77,1
9,10,10,10,9,10,10,9,4,4,0,0,77,1
7,6,9,5,10,10,10,9,3,4,0,0,66,1
7,10,10,9,10,10,10,10,4,4,0,0,76,1
5,5,5,5,9,8,6,5,2,2,0,0,48,1
4,5,5,5,9,10,10,10,3,3,0,0,58,1
8,10,10,9,4,5,5,4,3,3,0,0,55,1
8,10,10,8,9,10,10,9,4,4,0,0,74,1
0,0,1,7,10,10,10,10,2,2,0,1,48,1
9,10,10,10,4,3,3,1,3,3,0,0,50,1
0,0,0,0,12,12,10,11,3,2,0,5,45,1
10,10,10,10,4,5,0,0,3,2,0,0,49,1
4,5,5,5,9,6,5,5,2,2,0,0,44,1
5,5,5,5,9,10,10,6,3,3,0,0,55,1
8,10,10,9,10,10,10,9,4,4,0,0,76,1
5,10,10,6,5,5,5,4,3,3,0,0,50,1
5,5,5,5,5,5,5,4,2,2,0,0,39,1
6,9,10,9,4,7,5,4,3,3,0,0,54,1
9,10,10,10,4,5,5,4,3,3,0,0,57,1
9,10,10,10,10,10,10,10,4,4,0,0,79,1
9,10,9,5,4,5,5,5,3,3,0,0,52,1
10,10,10,10,3,2,0,0,3,2,0,0,45,1
5,5,5,5,10,10,10,10,3,3,0,0,60,1
1,5,5,5,10,10,10,10,3,3,0,0,56,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,6,4,5,5,5,2,2,0,0,40,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,6,5,5,5,2,2,0,0,41,1
8,10,7,5,4,5,5,5,3,2,0,0,49,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
9,10,10,9,3,2,5,3,2,3,0,0,51,1
6,10,9,6,14,15,15,14,5,5,0,18,89,1
5,5,5,5,5,5,5,4,2,2,0,0,39,1
0,0,0,1,10,10,10,10,2,2,0,0,41,1
9,10,10,9,10,10,12,12,4,4,0,5,82,1
5,5,5,5,10,10,7,10,3,2,0,0,57,1
10,10,10,10,2,4,4,4,2,3,0,0,54,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
4,5,6,6,5,5,5,4,2,2,0,0,40,1
4,5,5,7,9,5,5,5,2,2,0,0,45,1
5,5,5,5,6,5,5,5,2,2,0,0,41,1
9,10,10,10,9,10,10,10,4,4,0,0,78,1
5,5,8,10,6,5,5,4,2,3,0,0,48,1
5,5,5,5,9,10,10,9,3,3,0,0,58,1
5,5,7,9,5,5,5,5,2,2,0,0,46,1
5,5,5,6,10,10,10,8,3,3,0,0,59,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,9,10,10,9,3,3,0,0,58,1
10,10,10,9,1,3,3,2,3,3,0,0,48,1
5,5,5,5,5,5,5,5,2,2,0,0,40,1
5,5,5,5,8,6,5,5,2,2,0,0,44,1
10,10,10,10,0,0,2,4,2,2,0,0,46,1
7,5,5,2,9,10,10,10,3,3,0,0,58,1
8,10,10,9,10,10,10,10,4,4,0,0,77,1
9,10,10,8,8,10,8,6,4,4,0,0,69,1
9,10,10,10,9,10,10,9,4,4,0,0,77,1
7,6,9,5,10,10,10,9,3,4,0,0,66,1
5,5,5,5,3,3,1,0,2,1,0,0,27,1
8,9,10,5,12,15,15,14,4,5,0,16,88,1
7,10,10,9,10,10,10,10,4,4,0,0,76,1
5,5,5,5,9,8,6,5,2,2,0,0,48,1
9,10,10,10,4,5,2,0,3,2,0,0,50,1
9,10,9,9,10,10,10,9,4,3,0,0,76,1
5,5,5,5,10,10,10,10,3,3,0,0,60,1
4,5,5,5,9,10,10,10,3,3,0,0,58,1
5,5,5,5,6,5,7,5,2,3,0,0,43,1
8,10,10,9,4,5,5,4,3,3,0,0,55,1
8,10,10,8,9,10,10,9,4,4,0,0,74,1
9,10,10,4,1,5,5,5,3,3,0,0,49,1
9,10,10,7,0,5,5,4,3,3,0,0,50,1
5,5,5,5,7,9,6,8,3,2,0,0,50,1
0,0,1,7,10,10,10,10,2,2,0,1,48,1
9,10,10,10,4,3,3,1,3,3,0,0,50,1
